/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,523,150,524,151,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,686,64,694,70,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,587,8,590,10,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,843,133,845,135,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,299,35,301,38,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,66,19,67,20,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,455,29,456,30,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,342,72,344,74,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,431,71,433,72,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,607,141,609,142,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,530,134,531,135,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,346,95,348,97,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,609,76,611,78,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,264,130,267,133,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,496,36,497,37,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,520,109,522,111,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,642,69,643,70,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,710,83,711,84,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,336,137,340,140,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,265,92,270,99,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,51,69,53,71,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,199,46,202,48,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,336,51,338,53,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,694,97,697,99,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,472,59,473,60,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,295,85,296,86,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,669,87,676,97,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,308,3,318,14,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,30,61,31,62,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,64,2,82,16,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,379,20,387,26,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,173,85,176,88,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,623,27,627,32,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,706,65,716,77,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,334,46,335,47,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,706,25,709,28,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,623,114,626,117,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,79,66,84,71,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,184,127,187,128,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,8,14,13,20,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,458,142,472,154,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,533,133,534,134,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,346,100,347,102,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,134,108,135,110,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,312,83,315,85,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,639,90,641,92,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,707,7,708,9,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,745,93,749,96,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,666,67,668,70,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,213,150,218,155,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,257,94,261,99,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,179,73,182,75,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,269,93,272,95,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,299,108,302,113,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,726,79,729,81,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,303,48,306,50,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,611,77,613,78,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,356,145,360,149,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,270,130,273,131,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,355,128,358,130,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,43,56,50,64,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,225,74,227,76,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,326,65,329,69,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,359,130,362,132,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,28,10,33,14,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,406,26,408,29,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,133,68,134,69,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,654,100,655,101,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,346,107,352,113,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,638,30,640,31,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,618,32,620,35,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,271,111,272,113,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,300,65,302,69,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,398,52,404,58,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,447,133,448,135,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,482,7,484,9,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,804,38,806,40,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,664,61,666,63,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,328,63,332,65,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,585,34,588,36,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,92,49,100,56,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,614,57,615,59,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,269,120,270,121,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,327,50,329,51,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,702,10,703,11,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,614,100,617,104,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,200,135,202,136,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,223,121,224,123,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,185,67,189,70,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,474,72,475,73,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,435,57,436,59,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,386,27,389,32,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,142,36,145,38,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,407,115,418,121,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,360,18,361,19,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,418,18,419,19,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,55,59,57,60,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,103,40,104,41,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,640,69,642,72,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,389,86,392,89,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,626,67,628,68,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,604,86,608,91,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,673,14,677,17,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,140,73,150,85,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,671,52,672,53,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,681,101,682,102,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,329,75,331,78,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,446,129,448,131,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,75,36,79,39,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,294,77,302,85,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,714,107,715,109,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,667,134,671,136,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,785,102,788,104,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,453,139,454,140,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,778,116,782,119,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,80,58,83,60,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,827,141,835,147,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,579,140,582,143,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,182,110,188,116,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,351,80,353,82,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,548,64,550,66,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,818,12,819,13,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,609,131,613,136,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,623,68,624,69,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,513,9,516,13,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,739,86,745,90,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,545,109,546,111,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,359,108,363,112,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,376,139,378,140,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,509,74,510,75,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,836,107,840,113,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,518,52,519,53,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,283,90,284,92,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,291,144,297,151,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,551,17,552,18,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,701,129,703,132,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,228,102,233,107,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,795,26,800,32,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,194,117,199,121,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,163,86,166,90,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,809,74,811,76,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,127,21,132,25,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,300,53,301,55,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,442,21,446,25,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,574,43,576,45,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,586,18,590,22,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,605,119,606,120,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,470,134,472,136,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,339,22,348,31,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,109,116,110,117,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,783,136,787,139,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,451,33,453,35,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,84,25,86,27,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,827,87,835,95,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,311,67,313,69,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,259,109,262,115,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,299,38,300,40,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,116,50,117,51,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,342,88,343,89,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,269,62,271,64,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,307,23,309,25,tree
/home/zac/ShadeMyRun/maps/Bagley2013_4095026N_12207286W.tif,289,144,291,146,tree
